userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sentiment_label,sentiment_text
User_2650,,Network nahi rahta hi paise bhi jyada leta hi costumer care number nahi hi + Fair booking time pe kuch baad me uber charge bhi jorta hai,1,2,3.134.8,2024-12-13 02:16:30,,,3.134.8,1,Neutral
User_4793,,Good app with nominal prices but is unavailable in some areas.,4,0,4.555.10003,2024-12-08 12:23:20,,,4.555.10003,1,Neutral
User_8995,,Abhi to best price bad me high price rate ho jata hai,4,0,4.554.10001,2024-11-30 16:18:29,,,4.554.10001,1,Neutral
User_7839,,Fast with promotions,5,0,4.554.10001,2024-12-02 15:31:12,,,4.554.10001,1,Neutral
User_6809,,Uber change price after few searches same location....,1,0,,2024-12-04 11:53:04,,,,1,Neutral
User_5686,,"3rd class app . There was a different fare when I booked, a different fare on arrival",1,0,4.555.10003,2024-12-06 16:24:55,,,4.555.10003,1,Neutral
User_10810,,Todo bien en general con la parte viajes. Lo q no me cuaja son los retiros q solo pueden costar hasta AR$ 20.000.- Deberian subir un poco el límite ese.,2,0,4.553.10000,2024-11-27 07:21:51,,,4.553.10000,1,Neutral
User_10880,,Ever time am booking ride it shows normal price but when ride ends it shows always 3 time's extra of booking,1,0,,2024-11-27 01:54:27,,,,1,Neutral
User_6545,,"Please take a screenshot of the final amount that is displayed whenever you schedule an order. Uber will often remove any promotions applied, and the Help will ask you for a screenshot to make the adjustment. The app is designed in a way that there is no way to get that screenshot when an order is delivered.",1,1,4.554.10001,2024-12-04 21:28:54,,,4.554.10001,1,Neutral
User_561,,good cost vise good middle class people use very low cost,5,0,4.556.10005,2024-12-17 12:14:04,,,4.556.10005,1,Neutral
User_11408,,It doesn't show you the price of the ride.,4,0,4.553.10000,2024-11-26 02:18:59,,,4.553.10000,1,Neutral
User_8393,,I was booking a ride for 220 rs but in drivers auto price is showing 355,1,0,4.554.10001,2024-12-01 17:07:35,,,4.554.10001,1,Neutral
User_753,,it's always quick waiting for a ride sometimes it can be more expensive than Lyft not much to say about the app to be honest since the drivers do all the work . I guess the only thing you can rate Uber for is how quickly they match you with a driver the rest is on the drivers service but overall I like it.,5,0,4.556.10005,2024-12-16 22:59:51,,,4.556.10005,1,Neutral
User_4155,,Ok but it showing different prices to customer and driver,2,0,4.554.10001,2024-12-09 18:33:24,,,4.554.10001,1,Neutral
User_10188,,Very high fare compare to other applications,1,0,4.553.10000,2024-11-28 11:02:35,,,4.553.10000,1,Neutral
User_118,,Price jada ht,5,0,4.555.10003,2024-12-18 11:55:48,,,4.555.10003,1,Neutral
User_883,,"Review for eats part of app: Some parts of the app are good. Other parts are not. For example, my order arrived no problem, it was easy to order, could see the driver on GPS, all good. I was given the option to rate my order but I hadn't had a chance to check it yet. I sat down to eat, found problems with my order, went back on the app after I finished and the option to rate was gone. I also couldn't get a receipt. Not good.",3,7,4.556.10005,2024-12-16 17:40:51,,,4.556.10005,1,Neutral
User_4839,,Favourable rates,5,0,4.554.10001,2024-12-08 10:25:59,,,4.554.10001,1,Neutral
User_10440,,Rate better than ola,5,0,4.553.10000,2024-11-27 20:55:59,,,4.553.10000,1,Neutral
User_10024,,Do din to sahi rate mein gadi I lekin ab ekadam se hi raatein dikhane Laga bilkul third class bhai third class,1,0,4.553.10000,2024-11-28 18:24:19,,,4.553.10000,1,Neutral
User_10926,,"recently, secured a ride at ₹475 and was alloted a driver too. driver sent a message ""call me"" 10 minutes after booking and when I did he asked me to cancel and book again. he hadn't moved from his spot. when I asked why since I already have this one, he cut the call. i had no option but to cancel and try again, when i tried the price was suddenly ₹1018, more than double of the initial amount. wasted around 45 minutes and still got no cab. I usually have minimal problems with uber.",3,82,4.553.10000,2024-11-26 23:39:53,,,4.553.10000,1,Neutral
User_4308,,Ride fare and actual fare is very different.,1,0,4.555.10003,2024-12-09 11:52:41,,,4.555.10003,1,Neutral
User_3894,,Reasonable price,5,0,4.555.10003,2024-12-10 10:26:28,,,4.555.10003,1,Neutral
User_7762,,"High rate,",1,0,4.554.10001,2024-12-02 17:53:06,,,4.554.10001,1,Neutral
User_3459,,Captains didn't pickup the low price rides in morning due to which I use to get late for the college 5-6 Times,2,0,4.555.10003,2024-12-11 09:02:03,,,4.555.10003,1,Neutral
User_11723,,Reasonable Price...,5,0,4.553.10000,2024-11-25 12:04:38,,,4.553.10000,1,Neutral
User_4133,,Huge fare rate,1,0,4.555.10003,2024-12-09 19:36:05,,,4.555.10003,1,Neutral
User_3415,,Good.But fare was high.,5,0,4.555.10003,2024-12-11 11:14:32,,,4.555.10003,1,Neutral
User_6453,,"ladrones, me tocó un conductor que no se sabía la ruta y un viaje que me costó 4.500 termino costando 18.000 sabiendo que la culpa la tenía el conductor por no llevar el soporte para el celular en la moto, realizó el reporte en uber y encima le dan la razón al conductor.",1,0,4.554.10001,2024-12-05 01:06:32,,,4.554.10001,1,Neutral
User_1015,,Charges Double the Fare fixed by Govt,1,0,4.556.10005,2024-12-16 11:24:51,,,4.556.10005,1,Neutral
User_4109,,Loge it affordable price,5,0,4.555.10003,2024-12-09 21:01:41,,,4.555.10003,1,Neutral
User_11559,,"En México se presenta a qué choferes rateros te cobren extra ya que te bajas del auto, por qué solo aceptan pagos en efectivo, me pasó una vez en el DF, que me cobraron casetas extras, que ya se las había pagado al chófer y nuevamente en puebla, me cobraron un reembolso en efectivo que nunca ocurrió, desafortunadamente no pude hablar con una persona, todas mis quejas no pasaron del bot que usan, y no da una opción para choferes rateros",1,0,4.553.10000,2024-11-25 19:12:29,,,4.553.10000,1,Neutral
User_9504,,Low price,5,0,,2024-11-29 19:19:22,,,,1,Neutral
User_2393,,Price is affordable,4,0,4.556.10005,2024-12-13 16:50:25,,,4.556.10005,1,Neutral
User_11289,,Commission is fare,1,0,,2024-11-26 10:02:41,,,,1,Neutral
User_18,,"Quote you one price and charge you another (higher) price, for trips booked in advance",1,0,4.556.10005,2024-12-18 16:32:42,,,4.556.10005,1,Neutral
User_3852,,"Never had a issue until I signed up for Uber Express Drive & used a portion of the provided voucher to pick up a reserved rental vehicle (which was declined at the rental lot because they didn't have any cars for Uber drivers).. long story short the remainder of the voucher is still in my account so whenever I book rides the app states the ride will cost $0.00, but after my trip is completed I'm charged a different (higher) amount! Uber customer service doesn't even respond to my help requests.",1,0,4.478.10004,2024-12-10 12:07:36,,,4.478.10004,1,Neutral
User_9527,,Affordable price,5,0,4.554.10001,2024-11-29 18:30:17,,,4.554.10001,1,Neutral
User_7430,,Price high,5,0,4.554.10001,2024-12-03 08:17:21,,,4.554.10001,1,Neutral
User_7345,,Always show less price than other apps...,5,0,4.554.10001,2024-12-03 11:54:17,,,4.554.10001,1,Neutral
User_8588,,"Do not use. Go for Bolt. Cheaper, friendlier, these guys dont cancel for a higher paying drop off",1,0,4.554.10001,2024-12-01 10:26:10,,,4.554.10001,1,Neutral
User_6317,,Don't increase the price everytime after the ride,2,0,4.554.10001,2024-12-05 09:15:43,,,4.554.10001,1,Neutral
User_5064,,Works very well. Not a fan of dynamic pricing..,4,0,4.555.10003,2024-12-07 21:58:32,,,4.555.10003,1,Neutral
User_8836,,Price is little high compare to go on meter,5,0,4.553.10000,2024-11-30 21:57:45,,,4.553.10000,1,Neutral
User_11906,,Safe and well organized even a little bit more expensive than other apos,5,0,4.552.10000,2024-11-25 01:51:39,,,4.552.10000,1,Neutral
User_1007,,Rates are more than rapido,1,0,,2024-12-16 11:36:01,,,,1,Neutral
User_4812,,Costly compared to others,4,0,4.555.10003,2024-12-08 11:16:40,,,4.555.10003,1,Neutral
User_7681,,"Never had an issue. Always my go to! 🙊🙉🙈 < This comment was my first, now let's update. The prices for my morning commute is inconsistent. 36 for a round trip was the average, and now some mornings soar to 55 for a round trip. It would be understandable if the vehicles were up to date, in good condition, or had a decent smell. Overall, you get want you pay for, but just hear out some of you customers Uber.",5,0,4.554.10001,2024-12-02 20:48:37,,,4.554.10001,1,Neutral
User_781,,Price,1,0,4.556.10005,2024-12-16 21:58:12,,,4.556.10005,1,Neutral
User_6828,,It is very good app but sometimes the fair price is different in riders app. It shows cheap fair price in mine but when the riders arrive he would say that the fair price is not what shown in my phone and charge little bit more amount.,3,0,4.554.10001,2024-12-04 10:51:40,,,4.554.10001,1,Neutral
User_7383,,Fair price,5,0,4.554.10001,2024-12-03 10:03:41,,,4.554.10001,1,Neutral
User_5327,,Uber is a great and convenient app ! For me wherever I am I can request and there are always users nearby. But.. Just a small but lol. It's more of a request. Is it possible for the tech team to create a uber pets ? For eg for those who don't drive and would love to take their dogs out for the day like to the park or beach that's would be fantastic and also At a affordable and reasonable price.,5,12,4.555.10003,2024-12-07 10:10:11,,,4.555.10003,2,Positive
User_11648,,Very high fair price,2,0,4.551.10000,2024-11-25 15:59:33,,,4.551.10000,2,Positive
User_10842,,"Driver was very respectable and polite, considerate on the road. Dropped me off out the front of shopping centre.",5,0,4.553.10000,2024-11-27 04:27:58,,,4.553.10000,2,Positive
User_8421,,Best price and safe ride,5,0,4.554.10001,2024-12-01 16:14:37,,,4.554.10001,2,Positive
User_5315,,"I use Uber in the UK as well as whenever I am in Nigeria. The experience is very good and it is very convenient in so many ways. I know the cost of the journey in advance, and I pay Uber through my bank account. The drivers always turn up on time, and they never charge me any extra money. Uber is the best and most convenient way to move around anywhere in the world. 👌👍❤️",5,65,4.555.10003,2024-12-07 10:39:16,,,4.555.10003,2,Positive
User_9296,,"Make sure all your card information has been updated with the provider for more than a day, take the 10 mins to set up your account and bingo bango everything is super easy and fast. I mean everything!! Kinda expensive for rides, but really convenient!",5,1,4.554.10001,2024-11-30 02:48:10,,,4.554.10001,2,Positive
User_10439,,"Expensive at times, overall great",5,0,4.553.10000,2024-11-27 20:56:32,,,4.553.10000,2,Positive
User_8031,,Good experience got the cab on time with affordable cost 👍,5,0,,2024-12-02 09:06:54,,,,2,Positive
User_9426,,"Very convenient app, sometimes exaggerates on the price, reserved prices shouldn't be more expensive than realtime rides.",3,0,4.553.10000,2024-11-29 21:36:29,,,4.553.10000,2,Positive
User_6184,,Best service at reasonable rate.,5,0,4.553.10000,2024-12-05 14:50:28,,,4.553.10000,2,Positive
User_2551,,Smooth ride considerate thoughtful driver.,5,0,4.555.10003,2024-12-13 09:03:03,,,4.555.10003,2,Positive
User_4309,,Low price and safety,5,0,4.555.10003,2024-12-09 11:52:32,,,4.555.10003,2,Positive
User_5612,,"Simple to use, easy to figure out for beginners but should make the prices more fair 8 out of 10.",4,0,4.533.10001,2024-12-06 19:32:58,,,4.533.10001,2,Positive
User_4323,,Fare is higher side most of the day. Otherwise it's good,3,0,4.546.10002,2024-12-09 11:26:09,,,4.546.10002,2,Positive
User_5773,,"I have always had a very pleasant experience with Uber as compared to other moto apps. Whether its auto, cabs, suvs or uber package, this has been my preferred transport. They often give me diacounts and fares are far lesser than other app rides.",5,1,4.555.10003,2024-12-06 12:39:28,,,4.555.10003,2,Positive
User_1184,,Grate service with reasonable price,5,0,4.556.10005,2024-12-15 23:59:49,,,4.556.10005,2,Positive
User_10167,,Good and less price trip are available,5,0,4.514.10003,2024-11-28 11:59:39,,,4.514.10003,2,Positive
User_2603,,Cheapest and safest travel best journey,5,0,4.553.10000,2024-12-13 05:57:07,,,4.553.10000,2,Positive
User_1922,,The best thing is that they have an highly active customer support unlike Rapido. The prices are also well reasonable with good drivers.,5,0,,2024-12-14 14:42:32,,,,2,Positive
User_4113,,I appreciate the discounts I get now and then..,5,0,4.555.10003,2024-12-09 20:37:34,,,4.555.10003,2,Positive
User_8382,,Good and reasonable rate,5,0,4.554.10001,2024-12-01 17:29:28,,,4.554.10001,2,Positive
User_1459,,Mr. Andrei is very respectful He teach me how to check the price since this is my first time. The car is clean. Thank you for the safety. Have a great day always,5,0,4.555.10003,2024-12-15 12:55:09,,,4.555.10003,2,Positive
User_6119,,"Uber is great. Almost the same as when I drove pirate taxi from SFO and San Francisco and was nearly arrested. Yeah, Uber is great. I could go for some Pad Thai right now.",5,0,4.554.10001,2024-12-05 17:33:50,,,4.554.10001,2,Positive
User_9282,,"My overall experience is good. I use Uber transportation to get back and forth to work. I work in the autism community to help support those with special needs. So I really appreciate Uber offering discounted rates and perks, very beneficial!!",5,0,4.554.10001,2024-11-30 03:28:46,,,4.554.10001,2,Positive
User_2885,,"Much cheaper than a regular taxi & the drivers are far more friendly, I Love Uber 🩷🥰",5,0,4.555.10003,2024-12-12 15:32:38,,,4.555.10003,2,Positive
User_730,,Nice ride with but I need some offer or coupon fare is lit expensive,4,0,4.556.10005,2024-12-16 23:50:45,,,4.556.10005,2,Positive
User_8448,,Awesome discount,5,0,,2024-12-01 15:24:12,,,,2,Positive
User_270,,"Tipped €5 cash as app sent us to weiner konzerthaus instead of AM konzerthaus. Gratefully obliged and good smoothe ride, thank you.",5,0,4.548.10001,2024-12-18 00:55:47,,,4.548.10001,2,Positive
User_3344,,Good ride and safe lov price rate,5,0,4.555.10003,2024-12-11 14:52:10,,,4.555.10003,2,Positive
User_6746,,GOOD MORNING UBER THANKS FOR PICKING ME UP!!! =) UPDATE: STILL MY GO TO PERSONAL TAXI ...BETTER PRICES VS LYFT,5,0,4.553.10000,2024-12-04 14:08:09,,,4.553.10000,2,Positive
User_10078,,Cheap n best,5,0,4.554.10001,2024-11-28 15:47:43,,,4.554.10001,2,Positive
User_6004,,Very smooth and affordable price.,5,0,4.554.10001,2024-12-05 22:33:02,,,4.554.10001,2,Positive
User_712,,Very good and low rate,5,0,4.556.10005,2024-12-17 00:54:18,,,4.556.10005,2,Positive
User_4138,,Thnks for better Price and Service,5,0,4.555.10003,2024-12-09 19:22:07,,,4.555.10003,2,Positive
User_9535,,"I use Uber very frequently and have been for a few years without any notable issues or complaints. My pickups are quick and drivers are always very nice. Having this option, that is a lot cheaper than the local cab companies, is a much welcome and greatly appreciated convenience in my life! Update: Wrote this in 2022; it's now November of 2024 and I'm still loving Uber with no complaints! 💖",5,23,4.554.10001,2024-11-29 18:10:57,,,4.554.10001,2,Positive
User_1893,,Best lpw rate,5,0,4.556.10005,2024-12-14 15:44:02,,,4.556.10005,2,Positive
User_1285,,I love this App. As compared to other Apps ride price low.,5,0,4.555.10003,2024-12-15 19:39:20,,,4.555.10003,2,Positive
User_832,,Rate is high but rides are ok,4,0,,2024-12-16 20:08:54,,,,2,Positive
User_7416,,Fare is comfortable 🙂,5,0,4.554.10001,2024-12-03 08:54:12,,,4.554.10001,2,Positive
User_10670,,Good experience at mimimum rates,5,0,4.553.10000,2024-11-27 12:42:11,,,4.553.10000,2,Positive
User_3931,,"Uber is always coming thru way more tough compared to any/all it's competitors. When comparing to Lyft, Uber 9 times outta 10 has the better price option and always gives multiple options to try n help the rider save. I've noticed for some reason and idk y, but 99% of my drivers are more polite and keep their vehicle much cleaner along with snacks and other accommodations. I pay for a rideshare at least 2-3 times per week minimum and have no problem switching my #1 choice! $@*!#001UBER100#!*!@$",5,5,4.555.10003,2024-12-10 08:26:47,,,4.555.10003,2,Positive
User_2951,,Best app forever for ridding anywhere.I like Uber service and it's cheapest fare on ridding,5,0,4.539.10000,2024-12-12 11:59:38,,,4.539.10000,2,Positive
User_11438,,Good Prices,5,0,4.552.10000,2024-11-26 00:35:08,,,4.552.10000,2,Positive
User_155,,Two words: [cheap] grocery delivery! Glad I checked Uber on a whim one day while I was in a Lyft and found it's really expanded what it is. Definitely not what it was 10 years ago. (An expensive ride request app.) They roll out offers all the time. My grocery pick up from my local store costs about $6 which is awesome when I need my items asap and can't get immediate delivery from store. I plan to try more of what they offer. A big help since losing my car,5,0,4.556.10005,2024-12-18 09:41:11,,,4.556.10005,2,Positive
User_8678,,"Two great rides today, easy and less expensive than a taxi.",5,0,4.554.10001,2024-12-01 05:59:22,,,4.554.10001,2,Positive
User_5165,,Affordable price and best ride,5,0,4.554.10001,2024-12-07 18:01:51,,,4.554.10001,2,Positive
User_1923,,Qaulity cars and very professional drivers. Uber offers very good safety for passengers. The prices for rides are very reasonable.,5,0,4.462.10000,2024-12-14 14:36:45,,,4.462.10000,2,Positive
User_9827,,Uber does not only think about your safety but it also considers your wallet. I love uber because of affordable prices and very good promotions and the comfort that the drivers make me feel,5,0,4.554.10001,2024-11-29 04:44:32,,,4.554.10001,2,Positive
User_2520,,Affordable price On-time pick-up Clean vehicle.. Polite drivers with passenger.,5,0,,2024-12-13 10:37:54,,,,2,Positive
User_11029,,good for low cost of booking,5,0,4.553.10000,2024-11-26 20:08:26,,,4.553.10000,2,Positive
User_11598,,I enjoy my experiences with Uber. The app is a little complicated. But I guess as I use it more often I think I can manage it. The fluctuating prices if the ride is annoying. The price should be more affordable and flexible especially if we have routine rides.,4,0,4.553.10000,2024-11-25 17:39:17,,,4.553.10000,2,Positive
User_99,,I love that the fairs are so cheap and the drivers are nice,5,0,4.556.10005,2024-12-18 12:34:40,,,4.556.10005,2,Positive
User_3746,,Wonderful app fair pricing,4,0,4.554.10001,2024-12-10 17:00:24,,,4.554.10001,2,Positive
User_3753,,"Absolutely safe, great prices, clean cars, kind_professional drivers",5,0,4.555.10003,2024-12-10 16:47:30,,,4.555.10003,2,Positive
User_8509,,Safe and cheap,5,0,4.554.10001,2024-12-01 13:12:50,,,4.554.10001,2,Positive
User_9703,,Great service! Rates are cheaper than OLA.,5,0,4.554.10001,2024-11-29 11:24:39,,,4.554.10001,2,Positive
User_1486,,Better then any other ola or rapido prices are reasonable,5,0,4.556.10005,2024-12-15 11:50:16,,,4.556.10005,2,Positive
User_7029,,Best service and with fair price,5,0,4.529.10000,2024-12-03 23:20:57,,,4.529.10000,2,Positive
User_2511,,Very good it's just getting more and more expensive it used to be a lot cheaper,4,1,4.556.10005,2024-12-13 10:58:38,,,4.556.10005,2,Positive
User_3934,,Best price,5,0,,2024-12-10 08:15:25,,,,2,Positive
User_5995,,Very best appp seriously loving theee app fare,5,0,4.554.10001,2024-12-05 22:50:11,,,4.554.10001,2,Positive
User_899,,Uber is Better than ola in everything even fare also,5,0,4.556.10005,2024-12-16 16:56:24,,,4.556.10005,2,Positive
User_2096,,Works great. Prices fluctuate for seemingly no reason sometime but waiting will make them drop. Love it,5,1,4.556.10005,2024-12-14 06:27:47,,,4.556.10005,2,Positive
User_11642,,Very cheap and affordable 👍 nice 👍,5,0,4.553.10000,2024-11-25 16:09:40,,,4.553.10000,2,Positive
User_2594,,"Thank you Uber l find it very comfortable, whenever l request your Service. It is Smart, Accurate, Informative, Affordable, Comfy, Comfortable, Cozy. Thank you very much Happy Uber.",5,0,4.551.10000,2024-12-13 06:32:08,,,4.551.10000,2,Positive
User_3345,,Very Good And Satisfying Experience Uber Services Are Amazing And Customer Friendly And Fares Are Reasonable.,5,0,,2024-12-11 14:45:16,,,,2,Positive
User_6068,,"""I really like the Uber app. I've booked cabs many times and often found that the fare price increased significantly upon reaching the destination. However, whenever I complained about it, I got my money refunded immediately "".",5,0,,2024-12-05 19:57:02,,,,2,Positive
User_6035,,Wonderfull app and trusted drivers and affordable fares,4,0,4.554.10001,2024-12-05 21:00:59,,,4.554.10001,2,Positive
User_6885,,Good but Expensive. for Family Travel best package,5,0,4.554.10001,2024-12-04 08:03:08,,,4.554.10001,2,Positive
User_11188,,"Using Uber a few years already from time to time. Nice UI and easy to use. Payment with PayPal is a great thing as well, although I noticed that lately I pay more. Although when booking the price said was: €11-15, in the end I paid €19,20, which is a quite big difference. I would have preferred to know the higher price rather than having this unexpected surprise.",4,39,4.553.10000,2024-11-26 13:47:57,,,4.553.10000,2,Positive
User_8066,,Very friendly drivers and patient considerate and helpful,5,0,4.554.10001,2024-12-02 07:40:31,,,4.554.10001,2,Positive
User_2694,,Wonderful driver's and prices,5,0,4.555.10003,2024-12-12 23:45:04,,,4.555.10003,2,Positive
User_3171,,"This is a great app I love it, I just don't like the high rate that would apply on some days.",5,0,,2024-12-11 22:50:12,,,,2,Positive
User_515,,Good and inexpensive,5,0,4.556.10005,2024-12-17 14:39:49,,,4.556.10005,2,Positive
User_2293,,Very good app with a cheaper price when using motorcycle,4,0,,2024-12-13 20:32:57,,,,2,Positive
User_9784,,Nice service at affordable price in KSA.,5,0,,2024-11-29 07:41:13,,,,2,Positive
User_177,,Good response and chief rate,5,0,,2024-12-18 07:59:22,,,,2,Positive
User_3758,,Nice app. It's more user friendly if reduce price,5,0,4.555.10003,2024-12-10 16:36:31,,,4.555.10003,2,Positive
User_6963,,This past few week finally uber cheaper than Didi. WOW,5,0,4.554.10001,2024-12-04 03:00:15,,,4.554.10001,2,Positive
User_10687,,Good and accurate,5,0,4.553.10000,2024-11-27 11:53:20,,,4.553.10000,2,Positive
User_10760,,Good price,5,0,4.553.10000,2024-11-27 09:29:43,,,4.553.10000,2,Positive
User_4682,,Good offers and rates,5,0,4.555.10003,2024-12-08 17:25:00,,,4.555.10003,2,Positive
User_5199,,Best privacy and costomer support,5,0,4.555.10003,2024-12-07 16:28:27,,,4.555.10003,2,Positive
User_3501,,"Much MUCH CHEAPER then Lyft. Even beats lyfts sales. I'm not throwing shots... I'm just saying. I look at both and it's just better, lower.",5,0,4.555.10003,2024-12-11 05:40:52,,,4.555.10003,2,Positive
User_9100,,Verry good service and best ride experience and cost of ride is low compare to other travelling aap like ola,5,0,4.554.10001,2024-11-30 12:24:45,,,4.554.10001,2,Positive
User_2007,,Good app when you are not local person and need fair fare. Overall Good experience.,5,0,4.556.10005,2024-12-14 11:03:21,,,4.556.10005,2,Positive
User_11853,,My Uber experience was very Nice & relaxing & cheaper than any taxi cab,5,0,,2024-11-25 06:28:21,,,,2,Positive
User_8669,,My man found my vape and got me back from Birmingham to Kenilworth. 5 star If not 6 star rated. Absolute legend. Would book again. What a hero. My G.,5,0,4.548.10001,2024-12-01 06:23:47,,,4.548.10001,2,Positive
User_8799,,"Moses was friendly, drove safely an it was an overall great service an cost efficient",5,0,4.554.10001,2024-11-30 23:19:31,,,4.554.10001,2,Positive
User_7452,,"First time Uber user here. The apps and registration including payment are easy! The price is reasonable, the driver was so nice too.",5,0,4.554.10001,2024-12-03 06:58:08,,,4.554.10001,2,Positive
User_10799,,Become a member and save so much more I did and it halved all costs,5,0,4.551.10000,2024-11-27 08:12:04,,,4.551.10000,2,Positive
User_557,,I absolutely love Uber very convenient not to mention the Uber one promo they have is amazing!!! Lots of perks and discounts and the extra Uber cash they give you is very very convenient!!!,5,0,4.556.10005,2024-12-17 12:31:36,,,4.556.10005,2,Positive
User_4718,,Good price range.. and nice service,4,0,4.554.10001,2024-12-08 15:52:43,,,4.554.10001,2,Positive
User_719,,It's always good to know someone is out to give you a ride for the lowest cost.,5,0,,2024-12-17 00:33:51,,,,2,Positive
User_10606,,Nice price and care 🥰,5,0,,2024-11-27 15:28:37,,,,2,Positive
User_11317,,"My mother was ill. Mohd Ameen, the rider, was a really kind and humble man. He hurried us as quickly as he could to the hospital. We are really grateful to Uber for providing us with such excellent service.",5,0,4.553.10000,2024-11-26 08:33:02,,,4.553.10000,2,Positive
User_7903,,Very fast service at affordable price.,5,0,4.554.10001,2024-12-02 13:19:26,,,4.554.10001,2,Positive
User_8465,,Nice service and genuine price,5,0,,2024-12-01 14:57:52,,,,2,Positive
User_11818,,Grate ride,4,0,4.553.10000,2024-11-25 08:34:01,,,4.553.10000,2,Positive
User_6776,,Wonderfull app....discounts are amazing...and drivers aren't rude at all...5 star rating deserved.,5,0,4.554.10001,2024-12-04 13:03:02,,,4.554.10001,2,Positive
User_4521,,Very convienent very simple to operate,5,0,,2024-12-09 00:02:55,,,,2,Positive
User_9041,,Excellent service and also reasonable prices,5,0,4.554.10001,2024-11-30 14:21:26,,,4.554.10001,2,Positive
User_11283,,Good app Resonable prices,5,0,4.532.10001,2024-11-26 10:09:09,,,4.532.10001,2,Positive
User_11395,,Nice driver and much cheaper compared to DIDI,5,0,,2024-11-26 03:33:27,,,,2,Positive
User_661,,Very nice fare and driver super,5,0,4.556.10005,2024-12-17 04:17:37,,,4.556.10005,2,Positive
User_4705,,Highly recommend. Great rate(price).,5,0,4.555.10003,2024-12-08 16:28:43,,,4.555.10003,2,Positive
User_2729,,"App is decent. Given the time it's been around, one would think it better by now, but I guess it is what it is, to keep costs down.",4,1,4.555.10003,2024-12-12 22:12:19,,,4.555.10003,2,Positive
User_4047,,Derrick was personable. I enjoyed riding with him. His person and car were neat and clean. He helped with my luggage and was considerate about bringing me close to my door. Derrick is professional and displayed an outstanding performance.,5,0,4.555.10003,2024-12-10 00:07:00,,,4.555.10003,2,Positive
User_626,,Best app with affordable prices,5,0,4.556.10005,2024-12-17 07:08:16,,,4.556.10005,2,Positive
User_7932,,Easy convenient n cheap...perfect,5,0,,2024-12-02 12:26:12,,,,2,Positive
User_3582,,Can always rely on them and the fare and convenience in the car to your destination. Thank you for your excellent service.,5,0,4.555.10003,2024-12-11 00:03:50,,,4.555.10003,2,Positive
User_9279,,Getting better at pricing than before,5,0,4.549.10000,2024-11-30 03:35:36,,,4.549.10000,2,Positive
User_860,,Great and cheap,5,0,4.556.10005,2024-12-16 18:56:59,,,4.556.10005,2,Positive
User_8933,,"Decent fare charges, Driver is friendly and good.... Satisfied with the ride ...",5,0,4.554.10001,2024-11-30 18:30:17,,,4.554.10001,2,Positive
User_4980,,"Overall I've only had one driver that was anything other than great. All have been prompt, very nice and all their vehicles have been clean. Their prices are equal to the other large operation that has pink letters. As a rule anytime I'm using those services i check both to see who's cheaper as they alternate.",4,0,,2024-12-08 01:35:10,,,,2,Positive
User_6062,,Amaging experience and too lowest price in other platforms keeptop well done as a user Uber,5,0,4.554.10001,2024-12-05 20:06:12,,,4.554.10001,2,Positive
User_11348,,It is very helpful and affordable price.,5,0,4.551.10000,2024-11-26 06:45:49,,,4.551.10000,2,Positive
User_10500,,"They gave an accurate time frame of arrival, name of driver, and car! I felt safe, enjoyed small conversation, and car was very clean! 🤩👍 Great Job Guys!!!",5,0,,2024-11-27 18:59:45,,,,2,Positive
User_9143,,Thanks For Low Cost Rides...🫡,5,0,4.554.10001,2024-11-30 10:43:24,,,4.554.10001,2,Positive
User_5497,,Too personal. But good ride prices,3,0,4.555.10003,2024-12-06 23:30:54,,,4.555.10003,2,Positive
User_1998,,"Reasonable price and good service, quick confirmation cab booking.",5,0,4.556.10005,2024-12-14 11:26:18,,,4.556.10005,2,Positive
User_4961,,Very affordable price,5,0,4.555.10003,2024-12-08 02:32:33,,,4.555.10003,2,Positive
User_10038,,Dependable. Consistantly better prices than lyft and other competitors. Covered a ride for me while I was having payment issues.,5,0,4.553.10000,2024-11-28 17:36:44,,,4.553.10000,2,Positive
User_3868,,Decent rate,5,0,4.555.10003,2024-12-10 11:31:16,,,4.555.10003,2,Positive
User_4848,,It's quite good and reasonable prices and the quality of work,5,0,4.555.10003,2024-12-08 10:04:06,,,4.555.10003,2,Positive
User_494,,Very good driver correct time low price 🙏🙏,5,0,4.556.10005,2024-12-17 15:38:14,,,4.556.10005,2,Positive
User_7863,,Good service resnable rate of service,5,0,4.554.10001,2024-12-02 14:35:11,,,4.554.10001,2,Positive
User_166,,Very dependable. Kind of pricey but that comes with the inflation I guess. Big help for those that don't have a vehicle.,4,0,4.451.10003,2024-12-18 08:53:02,,,4.451.10003,2,Positive
User_8930,,Best prices all the timee,5,0,,2024-11-30 18:37:19,,,,2,Positive
User_8266,,Accurate localisation will be appreciated.,4,0,4.554.10001,2024-12-01 21:34:30,,,4.554.10001,2,Positive
User_290,,Very good service. Quite easy to find cars. Just one thing price should be more less.,4,0,4.556.10005,2024-12-18 00:05:45,,,4.556.10005,2,Positive
User_5353,,Nice driving and reasonable price.,5,0,4.555.10003,2024-12-07 08:27:45,,,4.555.10003,2,Positive
User_9425,,My driver was very polite & considerate also on time!!,5,0,4.554.10001,2024-11-29 21:40:00,,,4.554.10001,2,Positive
